gene,SRR13587899,SRR13587900,SRR13587901,SRR13587902,SRR13587903,SRR13587904
Zm00001d008007,1.496412,1.831214,1.695775,0.88875,1.101784,0.9612799999999999
Zm00001d008008,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008009,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008010,0.117021,0.072864,0.502207,0.0,0.0,0.0
Zm00001d008011,0.0,0.017549000000000002,0.0,0.0,0.0,0.0
Zm00001d008012,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008013,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008014,0.885376,0.7699779999999999,0.5029819999999999,0.21614,0.15730999999999998,0.107056
Zm00001d008015,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008016,0.0,0.0,0.0,0.173202,0.112328,0.0
Zm00001d008017,0.030206,0.286436,0.36783699999999997,0.508391,0.23908800000000002,0.208524
Zm00001d008018,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008019,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008020,0.826543,1.0517809999999999,0.540834,0.280433,0.18065599999999998,0.139267
Zm00001d008021,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008022,0.201827,0.7609100000000001,0.572738,0.0,0.0,0.0
Zm00001d008023,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008024,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008025,0.311093,0.0,0.0,0.0,0.0,0.0
Zm00001d008026,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008027,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008028,0.0,0.099413,0.0,0.0,0.0,0.113098
Zm00001d008029,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008030,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008031,0.0,0.0,0.0,0.0,0.018806,0.0
Zm00001d008032,0.0,0.0,0.062628,0.14894300000000002,0.254832,0.071537
Zm00001d008033,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008034,0.619065,1.03872,0.6600659999999999,0.247069,0.566009,0.613897
Zm00001d008035,7.583863000000001,10.510767,8.979700999999999,6.62007,7.215306,6.830553999999999
Zm00001d008036,0.0,0.22953800000000002,0.319075,0.0,0.091164,0.06004299999999999
Zm00001d008037,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008038,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008039,0.0,0.140405,0.0,0.0,0.0,0.0
Zm00001d008040,0.016390000000000002,0.0,0.108324,0.0,0.22281399999999998,0.0
Zm00001d008041,10.729285,18.576847,16.453289,17.909998,13.476083,18.548088
Zm00001d008042,0.7169800000000001,0.483286,0.5196029999999999,0.192162,0.235965,0.45487299999999997
Zm00001d008043,1.92493,4.646485,1.8651400000000002,0.46131300000000003,0.0,1.044987
Zm00001d008044,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008045,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008046,0.131051,0.125618,0.32575,1.6217620000000001,0.45472799999999997,1.5245549999999999
Zm00001d008047,0.0,0.0,0.096652,0.0,0.0,0.0
Zm00001d008048,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008049,0.0,0.0,0.0,0.0,0.198045,0.133203
Zm00001d008050,0.0,0.0,0.0,0.035974,0.0,0.022129
Zm00001d008051,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008052,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008053,23.671644,48.327087,45.436240999999995,8.219924,6.419723,10.891503
Zm00001d008054,11.247147,14.439325,15.600113,7.120075,6.694497,8.734836999999999
Zm00001d008055,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008056,1.567175,1.4604030000000001,1.2864010000000001,0.0,0.0,0.0
Zm00001d008057,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008058,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008059,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008060,40.422035,27.91729,36.482535999999996,24.167835,40.104191,34.21162
Zm00001d008061,0.0,0.154531,0.0,1.2805870000000001,3.4539400000000002,2.31282
Zm00001d008062,0.0,0.0,0.010136,0.0,0.00016299999999999998,0.0
Zm00001d008063,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008064,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008065,34.435463,30.541961999999998,31.149421999999998,28.763624,26.407883,18.31719
Zm00001d008066,0.0,0.247637,0.107296,0.0,0.0,0.0
Zm00001d008067,8.802691000000001,13.09243,15.117514000000002,0.0,0.0,0.0
Zm00001d008068,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008069,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008070,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008071,1.21195,0.287313,1.409329,0.0,0.0,0.0
Zm00001d008072,0.0,0.11765,0.0,0.06218099999999999,0.0,0.0
Zm00001d008073,0.051229,0.0,0.0,0.291117,0.21549200000000002,0.314612
Zm00001d008074,0.6930729999999999,0.321329,0.008898,3.7627230000000003,3.0493330000000003,4.53495
Zm00001d008075,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008076,0.206132,0.101352,0.357244,0.42141899999999993,0.42220699999999994,0.112197
Zm00001d008077,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008078,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008079,0.144344,0.9719559999999999,0.655536,0.051015,0.0,0.5082899999999999
Zm00001d008080,1.295534,0.9113389999999999,0.917588,0.048124,0.0,0.0
Zm00001d008081,42.909538,72.959122,69.527649,0.0,0.0,0.0
Zm00001d008082,0.30566,0.264378,0.254431,0.0,0.0,0.20160899999999998
Zm00001d008083,0.0,0.0,0.0,5.829127,3.066887,3.05107
Zm00001d008084,0.0,0.0,0.0,0.127089,0.0,0.0
Zm00001d008085,1.1685530000000002,4.3546949999999995,1.852143,0.719711,0.822626,1.46686
Zm00001d008086,0.124708,0.208605,0.0,0.0,0.12082799999999999,0.058913
Zm00001d008087,2.185737,5.79217,1.52065,0.0,0.0,0.0
Zm00001d008088,0.0,0.0,0.11164500000000001,0.0,0.0,0.0
Zm00001d008089,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008090,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008091,2.611468,4.87257,2.553166,0.0,0.0,0.254064
Zm00001d008092,3.249261,5.3785110000000005,5.5151,3.406835,3.180917,3.6998849999999996
Zm00001d008093,51.380825,80.675758,82.344826,0.44682,0.717561,0.825385
Zm00001d008095,53.397746999999995,84.135101,86.150482,0.478112,0.9425209999999999,1.067597
Zm00001d008098,16.171864000000003,18.062383999999998,17.914602,14.48126,10.015927,15.750638
Zm00001d008099,14.2637,15.307236999999999,15.945661,12.489294000000001,8.52262,13.883447
Zm00001d008100,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008101,6.679917,19.372822,12.745336,11.2869,10.377761999999999,16.177835
Zm00001d008102,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008103,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008104,27.185013,58.026272,53.756699,0.0,0.0,0.080743
Zm00001d008105,0.48259799999999997,0.181372,0.0,0.184375,0.0,0.0
Zm00001d008106,36.083183,32.600471,37.027854999999995,44.559940000000005,35.972813,42.587097
Zm00001d008107,0.228115,0.366107,0.26707800000000004,0.0,0.0,0.0
Zm00001d008108,0.633822,0.871972,0.67462,0.0,0.0,0.0
Zm00001d008109,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008110,0.12430799999999999,0.036975,0.0,0.0,0.0,0.0
Zm00001d008111,9.864872,6.033434,8.186213,0.129825,0.128716,0.154048
Zm00001d008112,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008113,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008114,0.0,0.611812,0.639925,0.0,0.525569,0.270914
Zm00001d008115,3.183147,2.6434189999999997,3.780388,0.03999,0.0,0.0
Zm00001d008116,0.0,0.0,0.21578200000000003,0.0,0.0,0.0
Zm00001d008117,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008118,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008119,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008120,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008121,3.479688,3.7011760000000002,2.579098,0.9688329999999999,0.91486,1.0381479999999998
Zm00001d008122,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008123,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008124,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008125,0.0,0.027074,0.0,0.010731999999999998,0.004734,0.027144
Zm00001d008126,0.140522,0.42376800000000003,0.327291,0.065616,0.0,0.066384
Zm00001d008127,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008128,0.027770999999999997,0.0,0.0,0.090327,0.1174,0.0
Zm00001d008129,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008130,0.31411999999999995,0.0,0.0,0.0,0.0,0.0
Zm00001d008131,6.8392539999999995,5.2851919999999994,5.922251999999999,0.24280300000000002,0.538561,0.521877
Zm00001d008132,0.068362,0.482203,0.0,1.5054459999999998,1.022513,1.0308190000000002
Zm00001d008133,0.021406,0.0,0.11183299999999999,23.761646,17.707628,18.310420999999998
Zm00001d008134,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008135,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008136,0.23981100000000002,2.1492299999999998,1.336152,1.482913,0.683952,1.30911
Zm00001d008137,4.840269999999999,3.1261330000000003,3.269489,4.927225,6.3917779999999995,3.192957
Zm00001d008138,40.157734000000005,61.535258999999996,61.29129399999999,40.364906,43.506599,46.122124
Zm00001d008139,6.239845,11.008513,10.979992,5.583848000000001,5.108789,6.432794
Zm00001d008140,0.0,0.0,0.0,0.0,0.0,0.271305
Zm00001d008141,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008142,7.849479,11.125927,13.855762,6.353204,6.266615,7.433632000000001
Zm00001d008143,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008144,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008145,0.064748,0.0,0.0,0.0,0.0,0.0
Zm00001d008146,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008147,1.75892,1.307299,2.1311709999999997,0.9814799999999999,0.24215100000000003,0.757804
Zm00001d008148,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008149,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008150,0.41955200000000004,2.118003,1.363509,1.346757,0.7389100000000001,2.103678
Zm00001d008151,0.276437,0.774149,0.9845,1.153982,1.259206,0.728353
Zm00001d008152,2.158595,2.605571,2.582611,1.6701580000000003,2.183626,1.996534
Zm00001d008153,0.228742,0.463211,0.296223,0.0,0.054484000000000005,0.20969899999999997
Zm00001d008154,1.939877,1.09186,2.869184,0.0,0.065997,0.0
Zm00001d008155,0.679512,0.362157,0.0,0.0,0.0,0.104271
Zm00001d008156,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008157,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008158,0.0,0.078074,0.0,0.035532999999999995,0.0,0.0
Zm00001d008159,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008160,0.029575999999999998,0.03319,0.014283,0.057162,0.039648,0.23967199999999997
Zm00001d008161,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008162,2.311212,4.143642,2.543802,2.5690020000000002,1.997625,2.590144
Zm00001d008163,1.098473,1.12214,2.028228,0.0,0.0,0.0
Zm00001d008164,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008165,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008166,0.0,0.0,0.0,0.0,0.0,0.028020999999999997
Zm00001d008167,0.0,0.0,0.0,0.368131,0.40028600000000003,0.284061
Zm00001d008171,13.129067000000001,11.430859,12.524619,11.754731,12.105628999999999,11.254605
Zm00001d008172,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008173,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008174,0.0,0.011349,0.0,0.0,0.0,0.018866
Zm00001d008175,0.0,0.0,0.064122,0.12026099999999999,0.0,0.0
Zm00001d008176,18.854124,20.75848,21.765709,14.993176,11.608056,15.432522
Zm00001d008177,60.370663,55.633804000000005,58.256599,58.11995699999999,54.219837,55.12489300000001
Zm00001d008178,14.08264,21.793101999999998,21.448954,23.792288,21.068768,24.689332999999998
Zm00001d008179,11.933488,17.480627,16.786766,0.118952,0.159505,0.10281400000000002
Zm00001d008181,21.883238000000002,25.267622,26.914358,21.968035,23.913708,22.93148
Zm00001d008182,0.0,0.003698,0.0,0.0,0.009008,0.0
Zm00001d008184,0.0,0.080038,0.0,0.0,0.277,0.053073
Zm00001d008185,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008186,0.006673,0.005808,0.0,0.0,0.0,0.0
Zm00001d008187,0.05633099999999999,0.119776,0.16059600000000002,0.091888,0.0,0.092962
Zm00001d008188,0.0006580000000000001,0.008414,0.0,0.12811,0.07404,0.119682
Zm00001d008189,134.26568600000002,136.697784,138.212173,115.544968,114.30974599999999,105.136269
Zm00001d008190,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008191,0.040596,0.151153,0.0,0.0,0.0,0.0
Zm00001d008192,0.0,0.0,0.0,0.0014,0.0,0.0
Zm00001d008193,6.563691,8.692056,7.6502289999999995,0.957633,0.537403,0.578233
Zm00001d008194,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008195,0.0,0.0,0.0,0.273167,0.391832,0.348046
Zm00001d008196,0.0,0.067994,0.143823,0.0,0.0,0.092487
Zm00001d008198,4.058658,3.744821,4.570885,11.477027,8.205915,5.202475
Zm00001d008199,0.0,0.0,0.0,0.042214999999999996,0.333687,0.0
Zm00001d008200,4.546707,3.6821080000000004,4.60174,0.11041,0.0,0.0
Zm00001d008201,0.591913,0.344439,0.09993400000000001,0.0,0.0,0.0
Zm00001d008203,15.999917000000002,29.092971999999996,21.863357999999998,26.600790000000003,21.104891000000002,18.269041
Zm00001d008205,0.28391,1.082433,0.926933,0.768126,0.576523,0.957958
Zm00001d008206,0.08089600000000001,0.32162199999999996,0.21231599999999998,0.11906099999999999,0.0,0.30040700000000004
Zm00001d008208,0.075066,0.13537000000000002,0.237625,0.169922,0.0,0.078804
Zm00001d008209,4.477208,3.8427260000000003,2.964432,18.192686,20.647598000000002,17.509912
Zm00001d008210,0.199691,0.204379,0.139488,0.036021,0.0,0.06991900000000001
Zm00001d008211,23.797082999999997,24.904743,29.206484000000003,2.495291,2.781876,2.7454810000000003
Zm00001d008212,3.7886599999999997,4.6221,4.571589,3.360479,2.689689,3.2784419999999996
Zm00001d008213,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008214,1.570645,0.945124,2.091798,1.4638149999999999,1.619202,1.7322540000000002
Zm00001d008215,37.32711,38.79221,40.627078999999995,35.859466999999995,38.741661,44.572697
Zm00001d008216,125.319107,111.20205700000001,123.193436,109.66376499999998,112.452385,144.846436
Zm00001d008218,45.319344,59.04518100000001,56.158244999999994,66.294975,52.959056999999994,62.852676
Zm00001d008219,0.360562,0.1233,0.130746,0.075321,0.163774,0.0
Zm00001d008221,46.380497,43.070496,43.558997999999995,27.829667999999998,28.390541,27.972956
Zm00001d008222,11.563642999999999,8.769999,9.200447,3.6787940000000003,4.700875,5.804898000000001
Zm00001d008223,0.266729,0.06793400000000001,0.141032,0.663644,1.255586,0.9029229999999999
Zm00001d008224,74.65216099999999,76.107628,78.46328000000001,70.928368,62.089802,82.82594300000001
Zm00001d008225,10.198252,10.882257000000001,11.543847,11.774161,10.134669,12.360803
Zm00001d008226,9.663771,12.333877000000001,10.232453999999999,4.682348,4.851737,5.23376
Zm00001d008227,0.0,0.15924100000000002,0.193908,0.0,0.0,0.0
Zm00001d008228,14.344863,15.383246,18.145142,20.086319,14.975154000000002,16.130198999999998
Zm00001d008229,0.074549,0.26361999999999997,0.24476599999999998,0.261033,0.385868,0.156918
Zm00001d008230,8.740578,10.509941,13.236899,20.909382,15.582454,15.624544
Zm00001d008232,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008233,50.222408,49.777184000000005,51.608849,37.720379,33.397751,37.566715
Zm00001d008234,0.0,0.0,0.0,0.279242,0.022229,0.29061
Zm00001d008235,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008236,37.137806,53.182938,49.738403000000005,51.826664,43.357212,57.932316
Zm00001d008237,11.523963,10.814799,7.640624000000001,12.344992999999999,14.699016,10.216194999999999
Zm00001d008238,31.463671,26.529359999999997,27.248625,20.712885,25.194519,27.074244
Zm00001d008239,17.881477,19.669485,20.69768,20.04888,18.112938,18.322058
Zm00001d008240,0.0,0.020082,0.048111,0.14594300000000002,0.024502,0.0
Zm00001d008241,0.0,0.0,0.0,0.0,0.172258,0.0
Zm00001d008242,13.169935999999998,16.591713000000002,16.565466,10.241468,9.013289,14.374483999999999
Zm00001d008244,36.863338,30.386953000000002,32.20414,20.425028,20.419135999999998,23.589516
Zm00001d008245,107.194107,87.255463,107.54953,22.446785000000002,16.252470000000002,28.982037
Zm00001d008246,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008247,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008248,0.47014399999999995,0.383038,0.522925,0.911493,0.48555699999999996,0.8656729999999999
Zm00001d008249,114.58371000000001,140.405136,140.170059,145.720978,121.68323500000001,175.73246799999998
Zm00001d008250,5.780702,6.561496000000001,5.103244999999999,5.810348,5.132548,5.942044
Zm00001d008251,6.77986,10.974434,7.104551,7.1092889999999995,5.135523,5.252349
Zm00001d008252,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008253,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008254,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008255,0.905696,0.49855600000000005,0.6174229999999999,1.350961,0.805663,0.9661120000000001
Zm00001d008256,94.739655,76.242889,85.78327900000001,79.322525,84.24861899999999,78.18294499999999
Zm00001d008257,74.026115,58.86555500000001,67.56488,50.286021999999996,51.338181,60.240749
Zm00001d008258,4.042527,5.80443,5.028169,3.5513,3.718556,3.7010940000000003
Zm00001d008259,177.466263,129.515121,169.792816,142.956665,185.232544,166.95953400000002
Zm00001d008260,122.64061699999999,87.904648,94.941071,158.401047,211.808594,181.388397
Zm00001d008261,110.367798,79.491776,85.668655,142.59075900000002,190.174103,163.362213
Zm00001d008262,29.871605,23.099268,25.268623,23.316153,31.823202000000002,30.5865
Zm00001d008264,30.484413,36.17281,31.019207,24.610386,26.860107,29.040201
Zm00001d008265,0.058234,0.14063,0.060371,0.0,0.0,0.0
Zm00001d008266,12.772886,20.481363,9.768036,3.331125,3.4202800000000004,2.344158
Zm00001d008268,353.381073,220.794373,272.958679,187.637878,265.682159,174.360062
Zm00001d008269,5.849586,7.224019999999999,8.019896000000001,3.2946739999999997,3.691244,3.243839
Zm00001d008271,59.443478000000006,46.905094,49.265205,18.520052,18.044954,17.559376
Zm00001d008272,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008273,0.0,0.0,0.028999,0.0,0.0,0.026429
Zm00001d008274,0.0,0.0,0.0,0.0010789999999999999,0.0006940000000000001,0.0
Zm00001d008276,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008277,0.0,0.0,0.0,0.6587569999999999,1.0039,0.44717700000000005
Zm00001d008278,223.79631,171.930466,211.82814,203.746429,218.879883,241.897049
Zm00001d008279,0.0,0.052109,0.0,0.09639400000000001,0.0,0.0
Zm00001d008280,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008281,3.5249370000000004,3.9277900000000003,3.7201199999999996,3.554393,3.929217,3.196016
Zm00001d008282,22.161823000000002,21.411179999999998,20.687119,4.956854,6.604806,5.454123
Zm00001d008283,3.2284919999999997,2.580018,1.8875810000000002,11.910765,11.219777,8.555519
Zm00001d008284,93.001083,76.01989,85.03595,48.49102,56.107414,59.211365
Zm00001d008285,4.552886,7.3186100000000005,5.314873,3.176597,2.5184189999999997,4.392105
Zm00001d008286,0.314393,0.536772,0.51908,1.745394,1.4997690000000001,1.752766
Zm00001d008287,93.02166,70.266708,75.308586,20.362101000000003,21.475784,17.667978
Zm00001d008288,0.0,0.179605,0.0,0.0,0.0,0.0
Zm00001d008289,38.433563,65.806274,57.679054,40.967583000000005,32.555206,47.806736
Zm00001d008290,0.267229,0.637197,0.46811099999999994,0.437881,0.411657,0.257272
Zm00001d008291,79.244499,126.79601299999999,109.850502,74.640259,56.35136800000001,90.476807
Zm00001d008292,0.0,0.0,0.0,0.002376,0.0,0.0
Zm00001d008293,34.748779,43.387581,38.350121,40.225601,29.947739000000002,39.701939
Zm00001d008294,50.199306,49.824238,54.646111,45.698025,49.84848,46.453899
Zm00001d008295,32.485806,33.531132,34.652485,16.975704,19.729715,25.413597
Zm00001d008296,0.42434399999999994,0.418205,0.182203,0.880808,1.0096479999999999,1.076482
Zm00001d008297,39.713928,33.696369,37.443256,46.756382,48.669315000000005,49.154018
Zm00001d008298,8.017944,9.103079,7.901437,7.527019999999999,6.267612000000001,8.591002
Zm00001d008299,0.236724,0.388619,0.36355,0.0,0.039914,0.0
Zm00001d008300,0.059370000000000006,0.042761,0.0,0.0,0.0,0.0
Zm00001d008303,26.57478,54.962173,51.452831,0.013106,0.024805,0.042062999999999996
Zm00001d008304,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008305,13.608038,11.410085,18.73687,29.417637,27.342983,20.163532
Zm00001d008306,19.781614,22.331316,22.214317,18.261415,13.649192999999999,18.153793
Zm00001d008307,0.252087,0.270728,0.42139399999999994,0.613931,0.235263,0.8917219999999999
Zm00001d008308,0.5364869999999999,0.46714399999999995,0.265751,0.549979,0.5235449999999999,0.666451
Zm00001d008310,33.17289,33.703388000000004,30.259237,30.961717999999998,29.031086,32.527992
Zm00001d008311,2.559559,4.53531,4.325705999999999,0.529691,1.100298,0.645258
Zm00001d008312,0.238713,0.390586,0.08341799999999999,0.06225599999999999,0.238657,0.0
Zm00001d008313,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008314,14.837744,14.902385999999998,17.08268,15.178863,17.426689,19.635374
Zm00001d008315,0.0,0.003129,0.025702999999999997,0.0,0.0,0.0
Zm00001d008316,3.692418,2.674283,3.735556,1.9465430000000001,1.64727,1.734507
Zm00001d008317,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008318,0.266311,0.268822,0.10452,0.855334,1.146662,1.3394620000000002
Zm00001d008319,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008320,28.782476000000003,45.710781,40.287949,34.104374,26.230833,41.619091
Zm00001d008321,29.749363,38.634655,35.534779,27.310411,18.316779999999998,29.954296000000003
Zm00001d008322,24.165497,43.955082,29.820128999999998,41.0126,32.845306,39.091457
Zm00001d008323,47.769146,59.102779000000005,54.108311,20.536358,20.101948,22.40332
Zm00001d008324,4.995259,7.0307949999999995,8.354192,0.0,0.0,0.0
Zm00001d008325,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008326,39.370509999999996,42.074290999999995,42.689171,45.310210999999995,37.439403999999996,47.597473
Zm00001d008327,88.897095,104.876236,99.717865,71.31304899999999,49.223763,104.787407
Zm00001d008329,2.34571,1.6971880000000001,0.79033,0.121149,0.0,0.0
Zm00001d008330,77.550247,64.083572,39.483559,35.808388,32.317440000000005,23.762609
Zm00001d008331,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008332,0.038803,0.0,0.0,0.0,0.0,0.0
Zm00001d008333,14.331872,14.283317000000002,13.42963,11.871902,12.529009,14.887437
Zm00001d008334,0.813592,0.966482,0.435759,0.111373,0.139206,0.366329
Zm00001d008338,5.808247,9.280475,8.262288999999999,2.37648,1.808615,2.8504080000000003
Zm00001d008339,0.0,0.079403,0.0,0.051651,0.10389200000000001,0.058787
Zm00001d008340,0.936809,1.002908,1.211044,0.113517,0.22018400000000002,0.298809
Zm00001d008341,0.0,0.0,0.0,0.434151,0.619785,0.35654600000000003
Zm00001d008342,36.176421999999995,23.14473,29.891294,13.737673000000001,14.394515,13.984548
Zm00001d008343,0.13359000000000001,0.076146,0.0,0.0,0.009089,0.0
Zm00001d008345,203.123642,215.02697799999999,220.617081,202.488434,177.12124599999999,201.446869
Zm00001d008346,0.0,8.4e-05,0.0,0.0,0.0,0.0
Zm00001d008347,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d008348,0.0,8.4e-05,0.0,0.0,0.0,0.0
Zm00001d008349,0.0,8.4e-05,0.0,0.10653399999999999,0.186108,0.094565
Zm00001d008351,0.0,8.4e-05,0.0,0.082301,0.033913,0.0
Zm00001d008352,0.016863,0.028803,0.0,0.15223,0.72993,0.105683
Zm00001d008354,44.485367,45.136364,45.437832,38.429028,34.242077,42.392231
